SIGO,PDR,,,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,,,
7.5,7.75,12.14285714,10046,,,,,,,,,,,,,,,,,,
9.75,11.14285714,9.714285714,10047,,,,,,,,,,,,,,,,,,
12,10.2,10.66666667,10048,,,,,,,,,,,,,,,,,,
9,9.75,10.6,10049,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
LSGO,Hop,,,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,,,
10.8,13,10.58333333,10001,,,,,,,,,,,,,,,,,,
11.75,11.46666667,9.777777778,10002,,,,,,,,,,,,,,,,,,
9.5,11.33333333,9.945454545,10003,,,,,,,,,,,,,,,,,,
10.34782609,10.05263158,12.25396825,10004,,,,,,,,,,,,,,,,,,
10.58333333,8.976190476,10.01666667,10005,,,,,,,,,,,,,,,,,,
9.25,8.71875,12.44117647,10006,,,,,,,,,,,,,,,,,,
9.4,10.85185185,11.5862069,10007,,,,,,,,,,,,,,,,,,
12.82608696,10.15789474,9.888888889,10008,,,,,,,,,,,,,,,,,,
9.631578947,11.27777778,11.4893617,10009,,,,,,,,,,,,,,,,,,
11.5,10.94117647,10.22857143,10010,,,,,,,,,,,,,,,,,,
8.833333333,11.76666667,9.794871795,10011,,,,,,,,,,,,,,,,,,
9.222222222,11.53333333,9.864197531,10012,,,,,,,,,,,,,,,,,,
12.625,12,11.48387097,10013,,,,,,,,,,,,,,,,,,
11.21052632,11.25806452,10.12727273,10014,,,,,,,,,,,,,,,,,,
12.33333333,12.35,12.85,10015,,,,,,,,,,,,,,,,,,
10.25,10.27272727,10.57692308,10016,,,,,,,,,,,,,,,,,,
7.5,13.6,9.795454545,10017,,,,,,,,,,,,,,,,,,
9.7,12.63636364,10.61904762,10018,,,,,,,,,,,,,,,,,,
11.33333333,9.739130435,11.625,10019,,,,,,,,,,,,,,,,,,
9.428571429,13.06666667,10.6779661,10020,,,,,,,,,,,,,,,,,,
9.214285714,10.31578947,10.5,10021,,,,,,,,,,,,,,,,,,
9.888888889,10.55813953,11.61538462,10022,,,,,,,,,,,,,,,,,,
8.833333333,11.26315789,9.2,10023,,,,,,,,,,,,,,,,,,
12,12.08333333,10.95833333,10024,,,,,,,,,,,,,,,,,,
11.6875,11.35483871,10.27586207,10025,,,,,,,,,,,,,,,,,,
12.86666667,12.16129032,10.44642857,10026,,,,,,,,,,,,,,,,,,
11.45454545,10.3,9.62745098,10027,,,,,,,,,,,,,,,,,,
11.04761905,12.375,12.03076923,10028,,,,,,,,,,,,,,,,,,
11.66666667,11.96875,12.72222222,10029,,,,,,,,,,,,,,,,,,
9.642857143,10.53846154,10.4,10030,,,,,,,,,,,,,,,,,,
9,11.42857143,8.911764706,10031,,,,,,,,,,,,,,,,,,
9.818181818,11.7,10.78947368,10032,,,,,,,,,,,,,,,,,,
10.66666667,11.325,11.6031746,10033,,,,,,,,,,,,,,,,,,
11.07692308,10.5,11.47368421,10034,,,,,,,,,,,,,,,,,,
12.44444444,11.15384615,11.46,10035,,,,,,,,,,,,,,,,,,
9,10.2,12.33333333,10036,,,,,,,,,,,,,,,,,,
8,10.75,10.30769231,10037,,,,,,,,,,,,,,,,,,
10.38888889,11.45454545,12.74324324,10038,,,,,,,,,,,,,,,,,,
14.53846154,11.92,10.22222222,10039,,,,,,,,,,,,,,,,,,
10.33333333,12.09090909,10.2745098,10040,,,,,,,,,,,,,,,,,,
9,10.55172414,10.78723404,10041,,,,,,,,,,,,,,,,,,
12,10.52380952,11.22368421,10042,,,,,,,,,,,,,,,,,,
13.61538462,9.904761905,12.1025641,10043,,,,,,,,,,,,,,,,,,
10.35294118,10.95238095,13.03333333,10044,,,,,,,,,,,,,,,,,,
9.833333333,10.03703704,10.42352941,10045,,,,,,,,,,,,,,,,,,
8.75,8,13.14,10046,,,,,,,,,,,,,,,,,,
11.06666667,12.14814815,10.80645161,10047,,,,,,,,,,,,,,,,,,
11.69230769,10.76470588,11.23913043,10048,,,,,,,,,,,,,,,,,,
8.7,9.842105263,10.69642857,10049,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
SIGOÅ™LSGOÅ´,PDR-average,,,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,,,
0.304081633,0.557142857,0.787755102,,,,,,,,,,,,,,,,,,,
0.306122449,0.518367347,0.791836735,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
SIGOÅ™LSGOÅ´,delay-average,,,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,,,
0.025603223,0.028701902,0.030651653,,,,,,,,,,,,,,,,,,,
0.024866838,0.030128904,0.029183346,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
SIGOÅ™LSGOÅ´,overhead-average,,,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,,,
34.0377551,24.54912536,19.54526239,,,,,,,,,,,,,,,,,,,
31.72278912,27.13146259,18.71973599,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
SIGOÅ™LSGOÅ´,hop-average,,,,,,,,,,,,,,,,,,,,
200,300,400,seed,,,,,,,,,,,,,,,,,,
10.33231293,10.68702624,10.83272595,,,,,,,,,,,,,,,,,,,
10.54296003,11.08501084,10.95865133,,,,,,,,,,,,,,,,,,,
